??????ID,??????????,????????,????????????,????????????????,????????????????????,????????????????????,????????????,????????????,??????????(09~18),??????????(19~08),????????????????,????????????????,????????????????????????????,??????????????????
20200716,11710,??????,770704.5969,747618.1311,17304.7347,5781.7312,778024.084,760377.5846,765813.2425,774198.4214,398566.0934,108006.8392,165308.9595,125250.2947
20200716,11740,??????,510709.099,499452.7035,9083.3002,2173.0952,549266.04,466391.2848,475862.172,535599.7611,230875.0141,47714.1982,133765.8426,49394.9733
20200715,11000,??????,11214623.01,10726250.18,399614.2014,88758.6348,11500223.3,10924315.14,11460527.35,11038977.06,6431477.527,1503419.043,2241699.91,2686358.575
20200715,11110,??????,329255.2119,310213.1835,16540.3221,2501.7063,448477.3623,231850.95,420359.5026,264180.7186,307304.5555,76798.3415,35505.6195,195000.5945
20200715,11140,????,316117.8957,291772.0797,20248.3533,4097.4626,469879.491,194872.8004,433775.2242,232076.9467,345125.5124,87853.6886,33586.3411,223685.4827
20200715,11170,??????,315075.3904,289431.6961,21644.5879,3999.1065,340717.386,284499.4759,338049.5426,298665.2818,199188.6792,50235.2403,49992.2062,98961.2327
20200715,11200,??????,370016.1261,348278.3617,16549.5833,5188.1811,386448.7731,351172.5478,382359.8064,361199.2116,217391.0114,41811.9952,65412.4604,110166.5558
20200715,11215,??????,389850.4021,362818.2195,21909.4112,5122.7714,415185.9278,355001.9041,364347.5849,408066.7,179554.0444,31999.313,82735.811,64818.9204
20200715,11230,????????,383036.2174,356226.0203,22482.2039,4327.9932,396082.9904,370103.34,377390.3751,387068.9618,195512.3373,31926.3445,77962.5978,85623.395
20200715,11260,??????,354745.1069,347741.5638,6104.1235,899.4196,394645.5434,311664.9199,321189.6446,378713.2942,157279.177,24716.8984,92820.1673,39742.1113
20200715,11290,??????,438254.0169,420263.4993,15799.1104,2191.4072,473476.5467,400539.1127,407936.9907,459909.0356,187656.9743,21999.6073,91004.7209,74652.6461
20200715,11305,??????,300025.0592,294317.8185,5088.1558,619.0848,331862.9677,268794.2746,274354.325,318361.2979,180636.1428,11983.8687,121767.181,46885.0931
20200715,11320,??????,279400.8994,275992.879,2881.8923,526.1282,303733.3451,251510.1571,257287.6277,295196.0935,137502.2888,18061.2859,75948.164,43492.8389
20200715,11350,??????,520921.277,514634.795,5272.0487,1014.4333,565119.2492,472315.6132,482102.5947,548648.9072,219390.8881,34532.0538,126117.8028,58741.0315
20200715,11380,??????,446089.1678,438391.1944,6585.915,1112.0584,503513.4438,385125.9025,396946.617,481190.9898,179305.3564,29441.3212,112987.144,36876.8912
20200715,11410,????????,386783.7742,361122.0043,21175.7412,4486.0288,401831.7769,376440.5301,395184.8337,380783.0175,217171.9015,44554.7903,64500.0274,108117.0838
20200715,11440,??????,493164.4305,465994.5851,21292.27,5877.5754,534527.0747,455042.7851,519600.2679,474281.6894,308677.6905,74909.4423,88693.5742,145074.674
